K,Fold,Epoch,Batch,Dropout,Train Accuracy,Val Accuracy,Test Accuracy,Train Loss,Val Loss,Precision,Recall,Durasi (detik)
5,5,20,16,0.3,0.8837519288063049,0.873925507068634,0.879474937915802,0.2770984172821045,0.3140970468521118,0.8801505890103194,0.8739255014326648,476.90062403678894
5,1,20,16,0.5,0.8884132504463196,0.8863961696624756,0.8687350749969482,0.2655411958694458,0.2741590440273285,0.8907155244096574,0.8863961813842482,498.6488585472107
5,2,20,16,0.5,0.8733828067779541,0.8687350749969482,0.8412888050079346,0.295159637928009,0.3013971745967865,0.8777188044097922,0.8687350835322196,512.5602149963379
5,3,20,16,0.5,0.6396499276161194,0.731742262840271,0.7207637429237366,0.6334792971611023,0.5773932337760925,0.7955796775153703,0.7317422434367542,535.3891813755035
5,4,20,16,0.5,0.8829908967018127,0.8735083341598511,0.8770883083343506,0.2798596918582916,0.3018230497837066,0.8868006294554563,0.8735083532219571,433.67854022979736
5,5,20,16,0.5,0.8823249340057373,0.8753581643104553,0.8806682825088501,0.2767762541770935,0.3007392287254333,0.8777304017450008,0.8753581661891118,499.3598690032959
5,1,20,32,0.2,0.877187967300415,0.8563245534896851,0.8496419787406921,0.2977907359600067,0.3273395895957947,0.8820541337321472,0.8563245823389022,387.92164039611816
5,2,20,32,0.2,0.872812032699585,0.8634845018386841,0.8424820899963379,0.3060642778873443,0.310478538274765,0.8770000452501258,0.8634844868735083,386.31117367744446
5,3,20,32,0.2,0.8735730648040771,0.8381861448287964,0.8496419787406921,0.3048790395259857,0.3695270419120788,0.8646476034717817,0.8381861575178997,398.96447944641113
5,4,20,32,0.2,0.8379946947097778,0.8281623125076294,0.8484486937522888,0.3716401159763336,0.3825836777687073,0.8552127611005755,0.8281622911694511,392.20438528060913
5,5,20,32,0.2,0.8695776462554932,0.8591213226318359,0.8472553491592407,0.3110167980194092,0.3321600258350372,0.8808541552050241,0.8591212989493792,378.5125107765198
5,1,20,32,0.3,0.8675799369812012,0.8553699254989624,0.8711217045783997,0.3104524612426758,0.3211812973022461,0.8707885553090361,0.8553699284009546,460.5939812660217
5,2,20,32,0.3,0.8761415481567383,0.8491646647453308,0.8233889937400818,0.2951773405075073,0.3478304743766784,0.8780157209046431,0.8491646778042959,391.53517389297485
5,3,20,32,0.3,0.8633942008018494,0.8281623125076294,0.843675434589386,0.3286997377872467,0.3889984488487243,0.8555834600350348,0.8281622911694511,378.481650352478
5,4,20,32,0.3,0.8647260069847107,0.8472553491592407,0.8627684712409973,0.3198961317539215,0.3398625254631042,0.8709991634456092,0.847255369928401,367.470983505249
5,5,20,32,0.3,0.8663432002067566,0.8538681864738464,0.8412888050079346,0.3116553723812103,0.3358839154243469,0.8698250597964065,0.8538681948424068,381.2966020107269
5,1,20,32,0.5,0.873192548751831,0.8763723373413086,0.8806682825088501,0.3080812096595764,0.2912231385707855,0.8802565897745077,0.8763723150357995,388.7584757804871
5,2,20,32,0.5,0.871004581451416,0.8367542028427124,0.8150358200073242,0.317761093378067,0.3853901624679565,0.872129683521544,0.8367541766109785,387.3781180381775
5,3,20,32,0.5,0.866057813167572,0.8362768292427063,0.8484486937522888,0.321977287530899,0.3655033707618713,0.8588892786141624,0.8362768496420048,389.9647824764252
5,4,20,32,0.5,0.8606354594230652,0.852983295917511,0.8663484454154968,0.3225143551826477,0.3571147620677948,0.883643593619983,0.8529832935560859,383.0693602561951
5,5,20,32,0.5,0.8696727752685547,0.8638968467712402,0.8639618158340454,0.3111028969287872,0.3286409676074981,0.8793221701418363,0.8638968481375359,375.9416062831879
5,1,20,64,0.2,0.8461757898330688,0.8343675136566162,0.8329355716705322,0.350694864988327,0.3876173794269562,0.8613529016762752,0.8343675417661098,356.08700466156006
5,2,20,64,0.2,0.8593036532402039,0.8482100367546082,0.8329355716705322,0.3310775756835937,0.3402568697929382,0.8674953202920035,0.8482100238663485,336.61541056633
5,3,20,64,0.2,0.8632039427757263,0.810501217842102,0.8412888050079346,0.327519029378891,0.4218184649944305,0.8517717842310052,0.8105011933174224,397.46541810035706
5,4,20,64,0.2,0.8485540151596069,0.8429594039916992,0.8544152975082397,0.3439793586730957,0.3370025753974914,0.8570767248897688,0.8429594272076373,375.45038533210754
